Precinct ID,Precinct Code,Precinct Name,Polling Location,Location Description,Address,City,Zip,County,Polling Location Contact Info,Authenticating Authority,Date Authenticated*,Muni,PollingPlaceAddress
417273,00518025003,BARRON - CITY OF CUMBERLAND - WARD 003,CUMBERLAND MUNICIPAL BUILDING,7:00 AM - 8:00 PM,950 1ST AVE,CUMBERLAND,54829,BARRON,715-822-2752,State Election Official,8-11-2020,CUMBERLAND,"950 1ST AVE, CUMBERLAND, WI 54829-9550"
416659,00518025004,BARRON - CITY OF CUMBERLAND - WARD 004,CUMBERLAND MUNICIPAL BUILDING,7:00 AM - 8:00 PM,950 1ST AVE,CUMBERLAND,54829,BARRON,715-822-2752,State Election Official,8-11-2020,CUMBERLAND,"950 1ST AVE, CUMBERLAND, WI 54829-9550"
416869,00567350001,BARRON - CITY OF RICE LAKE - WARD 001,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
417820,00567350002,BARRON - CITY OF RICE LAKE - WARD 002,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
417543,00567350003,BARRON - CITY OF RICE LAKE - WARD 003,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
417081,00567350004,BARRON - CITY OF RICE LAKE - WARD 004,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
416438,00567350005,BARRON - CITY OF RICE LAKE - WARD 005,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
415140,00567350006,BARRON - CITY OF RICE LAKE - WARD 006,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
417938,00567350007,BARRON - CITY OF RICE LAKE - WARD 007,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
416357,00567350008,BARRON - CITY OF RICE LAKE - WARD 008,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
417143,00567350009,BARRON - CITY OF RICE LAKE - WARD 009,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
417259,00567350010,BARRON - CITY OF RICE LAKE - WARD 010,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
415947,00567350011,BARRON - CITY OF RICE LAKE - WARD 011,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
417135,00567350012,BARRON - CITY OF RICE LAKE - WARD 012,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
418610,00567350013,BARRON - CITY OF RICE LAKE - WARD 013,RICE LAKE CITY HALL,7:00 AM - 8:00 PM,30 E EAU CLAIRE ST,RICE LAKE,54868,BARRON,715-234-7089,State Election Official,8-11-2020,RICE LAKE,"30 E EAU CLAIRE ST, RICE LAKE, WI 54868-1782"
417969,00501350001,BARRON - TOWN OF ALMENA - WARD 001,ALMENA TOWN HALL,7:00 AM - 8:00 PM,211 SOO AVE E,ALMENA,54805,BARRON,715-357-6016,State Election Official,8-11-2020,ALMENA,"211 SOO AVE E, ALMENA, WI 54805-7105"
416674,00501350002,BARRON - TOWN OF ALMENA - WARD 002,ALMENA TOWN HALL,7:00 AM - 8:00 PM,211 SOO AVE E,ALMENA,54805,BARRON,715-357-6016,State Election Official,8-11-2020,ALMENA,"211 SOO AVE E, ALMENA, WI 54805-7105"
416185,00502775001,BARRON - TOWN OF ARLAND - WARD 001,ARLAND TOWN HALL,7:00 AM - 8:00 PM,653 9TH AVE,CLAYTON,54004,BARRON,715-357-3919,State Election Official,8-11-2020,ARLAND,"653 9TH AVE, CLAYTON, WI 54004-9088"
417088,00504900001,BARRON - TOWN OF BARRON - WARD 001,BARRON TOWN HALL,7:00 AM - 8:00 PM,1307 16TH ST,BARRON,54812,BARRON,715-418-1063,State Election Official,8-11-2020,BARRON,"1307 16TH ST, BARRON, WI 54812-8724"
417492,00504900002,BARRON - TOWN OF BARRON - WARD 002,BARRON TOWN HALL,7:00 AM - 8:00 PM,1307 16TH ST,BARRON,54812,BARRON,715-418-1063,State Election Official,8-11-2020,BARRON,"1307 16TH ST, BARRON, WI 54812-8724"
415908,00505650001,BARRON - TOWN OF BEAR LAKE - WARD 001,BEAR LAKE TOWN HALL,7:00 AM - 8:00 PM,2498 17TH ST,RICE LAKE,54868,BARRON,715-234-6474,State Election Official,8-11-2020,BEAR LAKE,"2498 17TH ST, RICE LAKE, WI 54868-9517"
413991,00513500001,BARRON - TOWN OF CEDAR LAKE - WARD 001,CEDAR LAKE TOWN HALL,7:00 AM - 8:00 PM,2696 26 3/4 AVE,MIKANA,54857,BARRON,715-234-3817,State Election Official,8-11-2020,CEDAR LAKE,"2696 26 3/4 AVE, MIKANA, WI 54857"
415065,00514350001,BARRON - TOWN OF CHETEK - WARD 001,CHETEK TOWN HALL,7:00 AM - 8:00 PM,213 KNAPP ST,CHETEK,54728,BARRON,(715) 859-6708,State Election Official,8-11-2020,CHETEK,"213 KNAPP ST, CHETEK, WI 54728"
416902,00514350002,BARRON - TOWN OF CHETEK - WARD 002,CHETEK TOWN HALL,7:00 AM - 8:00 PM,213 KNAPP ST,CHETEK,54728,BARRON,(715) 859-6708,State Election Official,8-11-2020,CHETEK,"213 KNAPP ST, CHETEK, WI 54728"
416250,00515600001,BARRON - TOWN OF CLINTON - WARD 001,POSKIN COMMUNITY CENTER,7:00 AM - 8:00 PM,940 14TH AVE,POSKIN,54812,BARRON,715-357-6188,State Election Official,8-11-2020,CLINTON,"940 14TH AVE, POSKIN, WI 54812-9402"
415077,00517875001,BARRON - TOWN OF CRYSTAL LAKE - WARD 001,CRYSTAL LAKE TOWN HALL,7:00 AM - 8:00 PM,1876 STATE ROAD 63,COMSTOCK,54826,BARRON,715-822-8585,State Election Official,8-11-2020,CRYSTAL LAKE,"1876 STATE ROAD 63, COMSTOCK, WI 54826"
414738,00518050001,BARRON - TOWN OF CUMBERLAND - WARD 001,CUMBERLAND TOWN HALL,7:00 AM - 8:00 PM,902 20TH AVE,CUMBERLAND,54829,BARRON,715-822-4682,State Election Official,8-11-2020,CUMBERLAND,"902 20TH AVE, CUMBERLAND, WI 54829"
418472,00518600001,BARRON - TOWN OF DALLAS - WARD 001,DALLAS TOWN HALL,7:00 AM - 8:00 PM,410 W DALLAS ST,DALLAS,54733,BARRON,715-837-1792,State Election Official,8-11-2020,DALLAS,"410 W DALLAS ST, DALLAS, WI 54733"
415763,00520650001,BARRON - TOWN OF DOVRE - WARD 001,DOVRE TOWN HALL,7:00 AM - 8:00 PM,304 25 1/2 ST,NEW AUBURN,54757,BARRON,715-237-2530,State Election Official,8-11-2020,DOVRE,"304 25 1/2 ST, NEW AUBURN, WI 54757"
417019,00520750001,BARRON - TOWN OF DOYLE - WARD 001,DOYLE TOWN HALL,7:00 AM - 8:00 PM,2248 27TH ST,RICE LAKE,54868,BARRON,000-000-0000,State Election Official,8-11-2020,DOYLE,"2248 27TH ST, RICE LAKE, WI 54868-9062"
1578849,00520750002,BARRON - TOWN OF DOYLE - WARD 002,DOYLE TOWN HALL,7:00 AM - 8:00 PM,2248 27TH ST,RICE LAKE,54868,BARRON,000-000-0000,State Election Official,8-11-2020,DOYLE,"2248 27TH ST, RICE LAKE, WI 54868-9062"
417506,00541600001,BARRON - TOWN OF LAKELAND - WARD 001,LAKELAND TOWN HALL,7:00 AM - 8:00 PM,791 29 11/16 AVE,BARRONETT,54813,BARRON,715-822-2775,State Election Official,8-11-2020,LAKELAND,"791 29 11/16 AVE, BARRONETT, WI 54813-9414"
416073,00541600002,BARRON - TOWN OF LAKELAND - WARD 002,LAKELAND TOWN HALL,7:00 AM - 8:00 PM,791 29 11/16 AVE,BARRONETT,54813,BARRON,715-822-2775,State Election Official,8-11-2020,LAKELAND,"791 29 11/16 AVE, BARRONETT, WI 54813-9414"
418150,00548825001,BARRON - TOWN OF MAPLE GROVE - WARD 001,MAPLE GROVE TOWN HALL,7:00 AM - 8:00 PM,753 14 1/2 ST,BARRON,54812,BARRON,715-837-1869,State Election Official,8-11-2020,MAPLE GROVE,"753 14 1/2 ST, BARRON, WI 54812-9375"
416601,00548825002,BARRON - TOWN OF MAPLE GROVE - WARD 002,MAPLE GROVE TOWN HALL,7:00 AM - 8:00 PM,753 14 1/2 ST,BARRON,54812,BARRON,715-837-1869,State Election Official,8-11-2020,MAPLE GROVE,"753 14 1/2 ST, BARRON, WI 54812-9375"
415069,00548950001,BARRON - TOWN OF MAPLE PLAIN - WARD 001,MAPLE PLAIN TOWN HALL,7:00 AM - 8:00 PM,393 26TH AVE,CUMBERLAND,54829,BARRON,(715)529-2741,State Election Official,8-11-2020,MAPLE PLAIN,"393 26TH AVE, CUMBERLAND, WI 54829-9013"
416187,00558950001,BARRON - TOWN OF OAK GROVE - WARD 001,OAK GROVE TOWN HALL,7:00 AM - 8:00 PM,2798 22ND ST,RICE LAKE,54868,BARRON,000-000-0000,State Election Official,8-11-2020,OAK GROVE,"2798 22ND ST, RICE LAKE, WI 54868"
417799,00558950002,BARRON - TOWN OF OAK GROVE - WARD 002,OAK GROVE TOWN HALL,7:00 AM - 8:00 PM,2798 22ND ST,RICE LAKE,54868,BARRON,000-000-0000,State Election Official,8-11-2020,OAK GROVE,"2798 22ND ST, RICE LAKE, WI 54868"
418201,00565175001,BARRON - TOWN OF PRAIRIE FARM - WARD 001,PRAIRIE FARM TOWN HALL,7:00 AM - 8:00 PM,865 3 2 3/4 AVE,PRAIRIE FARM,54762,BARRON,715-455-1188,State Election Official,8-11-2020,PRAIRIE FARM,"865 3 2 3/4 AVE, PRAIRIE FARM, WI 54762"
417373,00565175002,BARRON - TOWN OF PRAIRIE FARM - WARD 002,PRAIRIE FARM TOWN HALL,7:00 AM - 8:00 PM,865 3 2 3/4 AVE,PRAIRIE FARM,54762,BARRON,715-455-1188,State Election Official,8-11-2020,PRAIRIE FARM,"865 3 2 3/4 AVE, PRAIRIE FARM, WI 54762"
414967,00565200001,BARRON - TOWN OF PRAIRIE LAKE - WARD 001,PRAIRIE LAKE MUNICIPAL BUILDING,7:00 AM - 8:00 PM,796 21ST ST,CHETEK,54728,BARRON,715-924-2580,State Election Official,8-11-2020,PRAIRIE LAKE,"796 21ST ST, CHETEK, WI 54728-9723"
415814,00565200002,BARRON - TOWN OF PRAIRIE LAKE - WARD 002,PRAIRIE LAKE MUNICIPAL BUILDING,7:00 AM - 8:00 PM,796 21ST ST,CHETEK,54728,BARRON,715-924-2580,State Election Official,8-11-2020,PRAIRIE LAKE,"796 21ST ST, CHETEK, WI 54728-9723"
414539,00567375001,BARRON - TOWN OF RICE LAKE - WARD 001,RICE LAKE TOWN HALL,7:00 AM - 8:00 PM,1830 MACAULEY AVE,RICE LAKE,54868,BARRON,715-234-8087,State Election Official,8-11-2020,RICE LAKE,"1830 MACAULEY AVE, RICE LAKE, WI 54868-2909"
415345,00567375002,BARRON - TOWN OF RICE LAKE - WARD 002,RICE LAKE TOWN HALL,7:00 AM - 8:00 PM,1830 MACAULEY AVE,RICE LAKE,54868,BARRON,715-234-8087,State Election Official,8-11-2020,RICE LAKE,"1830 MACAULEY AVE, RICE LAKE, WI 54868-2909"
415841,00567375003,BARRON - TOWN OF RICE LAKE - WARD 003,RICE LAKE TOWN HALL,7:00 AM - 8:00 PM,1830 MACAULEY AVE,RICE LAKE,54868,BARRON,715-234-8087,State Election Official,8-11-2020,RICE LAKE,"1830 MACAULEY AVE, RICE LAKE, WI 54868-2909"
416355,00567375004,BARRON - TOWN OF RICE LAKE - WARD 004,RICE LAKE TOWN HALL,7:00 AM - 8:00 PM,1830 MACAULEY AVE,RICE LAKE,54868,BARRON,715-234-8087,State Election Official,8-11-2020,RICE LAKE,"1830 MACAULEY AVE, RICE LAKE, WI 54868-2909"
416158,00574125001,BARRON - TOWN OF SIOUX CREEK - WARD 001,SIOUX CREEK MUNICIPAL BUILDING,7:00 AM - 8:00 PM,2077 3 1/2 AVE,CHETEK,54728,BARRON,715-837-1007,State Election Official,8-11-2020,SIOUX CREEK,"2077 3 1/2 AVE, CHETEK, WI 54728-9362"
415868,00576550001,BARRON - TOWN OF STANFOLD - WARD 001,STANFOLD TOWN HALL,7:00 AM - 8:00 PM,2097 15TH ST,RICE LAKE,54868,BARRON,715-234-3487,State Election Official,8-11-2020,STANFOLD,"2097 15TH ST, RICE LAKE, WI 54868"
415879,00576600001,BARRON - TOWN OF STANLEY - WARD 001,STANLEY TOWN HALL,7:00 AM - 8:00 PM,2026 15TH AVE,CAMERON,54822,BARRON,715-458-4783,State Election Official,8-11-2020,STANLEY,"2026 15TH AVE, CAMERON, WI 54822-4400"
415472,00576600002,BARRON - TOWN OF STANLEY - WARD 002,STANLEY TOWN HALL,7:00 AM - 8:00 PM,2026 15TH AVE,CAMERON,54822,BARRON,715-458-4783,State Election Official,8-11-2020,STANLEY,"2026 15TH AVE, CAMERON, WI 54822-4400"
414259,00576600003,BARRON - TOWN OF STANLEY - WARD 003,STANLEY TOWN HALL,7:00 AM - 8:00 PM,2026 15TH AVE,CAMERON,54822,BARRON,715-458-4783,State Election Official,8-11-2020,STANLEY,"2026 15TH AVE, CAMERON, WI 54822-4400"
1578850,00576600004,BARRON - TOWN OF STANLEY - WARD 004,STANLEY TOWN HALL,7:00 AM - 8:00 PM,2026 15TH AVE,CAMERON,54822,BARRON,715-458-4783,State Election Official,8-11-2020,STANLEY,"2026 15TH AVE, CAMERON, WI 54822-4400"
417659,00578450001,BARRON - TOWN OF SUMNER - WARD 001,SUMNER TOWN HALL,7:00 AM - 8:00 PM,1550 24 1/2 ST,RICE LAKE,54868,BARRON,715-859-6250,State Election Official,8-11-2020,SUMNER,"1550 24 1/2 ST, RICE LAKE, WI 54868-8725"
416219,00581100001,BARRON - TOWN OF TURTLE LAKE - WARD 001,TURTLE LAKE TOWN HALL,7:00 AM - 8:00 PM,1076 3RD ST,TURTLE LAKE,54889,BARRON,715-986-2148,State Election Official,8-11-2020,TURTLE LAKE,"1076 3RD ST, TURTLE LAKE, WI 54889-8867"
416157,00582375001,BARRON - TOWN OF VANCE CREEK - WARD 001,VANCE CREEK TOWN HALL,7:00 AM - 8:00 PM,174 2ND AVE,CLAYTON,54004,BARRON,715-263-2210,State Election Official,8-11-2020,VANCE CREEK,"174 2ND AVE, CLAYTON, WI 54004"
416101,00501325001,BARRON - VILLAGE OF ALMENA - WARD 001,ALMENA VILLAGE HALL,7:00 AM - 8:00 PM,131 SOO AVE E,ALMENA,54805,BARRON,715-357-6600,State Election Official,8-11-2020,ALMENA,"131 SOO AVE E, ALMENA, WI 54805-7059"
414843,00512250001,BARRON - VILLAGE OF CAMERON - WARD 001,CAMERON VILLAGE HALL,7:00 AM - 8:00 PM,300 N 1ST ST,CAMERON,54822,BARRON,715-458-2117,State Election Official,8-11-2020,CAMERON,"300 N 1ST ST, CAMERON, WI 54822-9708"
415654,00512250002,BARRON - VILLAGE OF CAMERON - WARD 002,CAMERON VILLAGE HALL,7:00 AM - 8:00 PM,300 N 1ST ST,CAMERON,54822,BARRON,715-458-2117,State Election Official,8-11-2020,CAMERON,"300 N 1ST ST, CAMERON, WI 54822-9708"
1578848,00512250003,BARRON - VILLAGE OF CAMERON - WARD 003,CAMERON VILLAGE HALL,7:00 AM - 8:00 PM,300 N 1ST ST,CAMERON,54822,BARRON,715-458-2117,State Election Official,8-11-2020,CAMERON,"300 N 1ST ST, CAMERON, WI 54822-9708"
417673,00518575001,BARRON - VILLAGE OF DALLAS - WARD 001,DALLAS VILLAGE HALL,7:00 AM - 8:00 PM,100 DALLAS ST W,DALLAS,54733,BARRON,715-837-1186,State Election Official,8-11-2020,DALLAS,"100 DALLAS ST W, DALLAS, WI 54733-9706"
417883,00533225001,BARRON - VILLAGE OF HAUGEN - WARD 001,HAUGEN VILLAGE HALL,7:00 AM - 8:00 PM,104 3RD ST,HAUGEN,54841,BARRON,715-234-8014,State Election Official,8-11-2020,HAUGEN,"104 3RD ST, HAUGEN, WI 54841-0234"
418797,00556350002,BARRON - VILLAGE OF NEW AUBURN - WARD 002,NEW AUBURN VILLAGE HALL,7:00 AM - 8:00 PM,130 E ELM ST,NEW AUBURN,54757,BARRON,715-237-2223,State Election Official,8-11-2020,NEW AUBURN,"130 E ELM ST, NEW AUBURN, WI 54757"
1719884,00556350003,BARRON - VILLAGE OF NEW AUBURN - WARD 003,NEW AUBURN VILLAGE HALL,7:00 AM - 8:00 PM,130 E ELM ST,NEW AUBURN,54757,BARRON,715-237-2223,State Election Official,8-11-2020,NEW AUBURN,"130 E ELM ST, NEW AUBURN, WI 54757"
417080,00565150001,BARRON - VILLAGE OF PRAIRIE FARM - WARD 001,PRAIRIE FARM VILLAGE HALL,7:00 AM - 8:00 PM,115 RIVER AVE N,PRAIRIE FARM,54762,BARRON,715-455-1714,State Election Official,8-11-2020,PRAIRIE FARM,"115 RIVER AVE N, PRAIRIE FARM, WI 54762-9782"
414858,00581075001,BARRON - VILLAGE OF TURTLE LAKE - WARD 001,TURTLE LAKE MUNICIPAL OFFICE BUILDING,7:00 AM - 8:00 PM,114 MARTIN AVE E,TURTLE LAKE,54889,BARRON,NA,State Election Official,8-11-2020,TURTLE LAKE,"114 MARTIN AVE E, TURTLE LAKE, WI 54889-9060"
NA,NA,NA,WISCONSIN INDIANHEAD TECHNICAL COLLEGE-ASHLAND,NA,2100 BEASER AVE,NA,54806,BAYFIELD,715-682-4591,State Election Official,8-11-2020,ASHLAND,"2100 BEASER AVE, ASHLAND, WI 54806"
417829,00705350001,BAYFIELD - CITY OF BAYFIELD - WARD 001,BAYFIELD CITY HALL,7:00 AM - 8:00 PM,125 S 1ST ST,BAYFIELD,54814,BAYFIELD,715-779-5712,State Election Official,8-11-2020,BAYFIELD,"125 S 1ST ST, BAYFIELD, WI 54814"
418362,00705350002,BAYFIELD - CITY OF BAYFIELD - WARD 002,BAYFIELD CITY HALL,7:00 AM - 8:00 PM,125 S 1ST ST,BAYFIELD,54814,BAYFIELD,715-779-5712,State Election Official,8-11-2020,BAYFIELD,"125 S 1ST ST, BAYFIELD, WI 54814"
418442,00705350003,BAYFIELD - CITY OF BAYFIELD - WARD 003,BAYFIELD CITY HALL,7:00 AM - 8:00 PM,125 S 1ST ST,BAYFIELD,54814,BAYFIELD,715-779-5712,State Election Official,8-11-2020,BAYFIELD,"125 S 1ST ST, BAYFIELD, WI 54814"
418439,00705350004,BAYFIELD - CITY OF BAYFIELD - WARD 004,BAYFIELD CITY HALL,7:00 AM - 8:00 PM,125 S 1ST ST,BAYFIELD,54814,BAYFIELD,715-779-5712,State Election Official,8-11-2020,BAYFIELD,"125 S 1ST ST, BAYFIELD, WI 54814"
414232,00783525001,BAYFIELD - CITY OF WASHBURN - WARD 001,WASHBURN CITY HALL,7:00 AM - 8:00 PM,119 WASHINGTON AVE,WASHBURN,54891,BAYFIELD,715-373-6160,State Election Official,8-11-2020,WASHBURN,"119 WASHINGTON AVE, WASHBURN, WI 54891-1164"
417810,00783525002,BAYFIELD - CITY OF WASHBURN - WARD 002,WASHBURN CITY HALL,7:00 AM - 8:00 PM,119 WASHINGTON AVE,WASHBURN,54891,BAYFIELD,715-373-6160,State Election Official,8-11-2020,WASHBURN,"119 WASHINGTON AVE, WASHBURN, WI 54891-1164"
418002,00783525003,BAYFIELD - CITY OF WASHBURN - WARD 003,WASHBURN CITY HALL,7:00 AM - 8:00 PM,119 WASHINGTON AVE,WASHBURN,54891,BAYFIELD,715-373-6160,State Election Official,8-11-2020,WASHBURN,"119 WASHINGTON AVE, WASHBURN, WI 54891-1164"
415595,00783525004,BAYFIELD - CITY OF WASHBURN - WARD 004,WASHBURN CITY HALL,7:00 AM - 8:00 PM,119 WASHINGTON AVE,WASHBURN,54891,BAYFIELD,715-373-6160,State Election Official,8-11-2020,WASHBURN,"119 WASHINGTON AVE, WASHBURN, WI 54891-1164"
414965,00704725001,BAYFIELD - TOWN OF BARKSDALE - WARD 001,BARKSDALE TOWN HALL,7:00 AM - 8:00 PM,29025 E ONDOSSAGON RD,ASHLAND,54806,BAYFIELD,715-682-3412,State Election Official,8-11-2020,BARKSDALE,"29025 E ONDOSSAGON RD, ASHLAND, WI 54806-5622"
414196,00704750001,BAYFIELD - TOWN OF BARNES - WARD 001,BARNES TOWN HALL,7:00 AM - 8:00 PM,3360 COUNTY HWY N,BARNES,54873,BAYFIELD,715-795-2782,State Election Official,8-11-2020,BARNES,"3360 COUNTY HWY N, BARNES, WI 54873-6106"
414892,00705375001,BAYFIELD - TOWN OF BAYFIELD - WARD 001,BAYFIELD TOWN HALL,7:00 AM - 8:00 PM,85450 COUNTY HIGHWAY J,BAYFIELD,54814,BAYFIELD,715-779-5671,State Election Official,8-11-2020,BAYFIELD,"85450 COUNTY HIGHWAY J, BAYFIELD, WI 54814-4455"
416379,00705475001,BAYFIELD - TOWN OF BAYVIEW - WARD 001,BAYVIEW TOWN HALL,7:00 AM - 8:00 PM,32030 MAKI RD,WASHBURN,54891,BAYFIELD,715-373-2813,State Election Official,8-11-2020,BAYVIEW,"32030 MAKI RD, WASHBURN, WI 54891-6862"
417626,00706200001,BAYFIELD - TOWN OF BELL - WARD 001,BELL COMMUNITY CENTER,7:00 AM - 8:00 PM,22615 COUNTY HIGHWAY C,CORNUCOPIA,54827,BAYFIELD,715-742-3356,State Election Official,8-11-2020,BELL,"22615 COUNTY HIGHWAY C, CORNUCOPIA, WI 54827"
414351,00711675001,BAYFIELD - TOWN OF CABLE - WARD 001,CABLE COMMUNITY CENTER,7:00 AM - 8:00 PM,13660 COUNTY HIGHWAY M,CABLE,54821,BAYFIELD,(715)798-4440,State Election Official,8-11-2020,CABLE,"13660 COUNTY HIGHWAY M, CABLE, WI 54821"
417812,00715750001,BAYFIELD - TOWN OF CLOVER - WARD 001,CLOVER TOWN HALL,7:00 AM - 8:00 PM,86780 LENAWEE RD,HERBSTER,54844,BAYFIELD,715-774-3780,State Election Official,8-11-2020,CLOVER,"86780 LENAWEE RD, HERBSTER, WI 54844"
417589,00719662001,BAYFIELD - TOWN OF DELTA - WARD 001,DELTA TOWN HALL,7:00 AM - 8:00 PM,15990 COUNTY HIGHWAY H,MASON,54856,BAYFIELD,715-372-4747,State Election Official,8-11-2020,DELTA,"15990 COUNTY HIGHWAY H, MASON, WI 54856-9530"
416323,00720887001,BAYFIELD - TOWN OF DRUMMOND - WARD 001,DRUMMOND CIVIC CENTER,7:00 AM - 8:00 PM,52540 FRONT AVE,DRUMMOND,54832,BAYFIELD,715-739-6662,State Election Official,8-11-2020,DRUMMOND,"52540 FRONT AVE, DRUMMOND, WI 54832-4506"
416440,00722925001,BAYFIELD - TOWN OF EILEEN - WARD 001,EILEEN CONFERENCE BUILDING,7:00 AM - 8:00 PM,68760 STATE FARM RD,ASHLAND,54806,BAYFIELD,715-682-5070,State Election Official,8-11-2020,EILEEN,"68760 STATE FARM RD, ASHLAND, WI 54806-9338"
418314,00722925002,BAYFIELD - TOWN OF EILEEN - WARD 002,EILEEN CONFERENCE BUILDING,7:00 AM - 8:00 PM,68760 STATE FARM RD,ASHLAND,54806,BAYFIELD,715-682-5070,State Election Official,8-11-2020,EILEEN,"68760 STATE FARM RD, ASHLAND, WI 54806-9338"
416485,00730175001,BAYFIELD - TOWN OF GRAND VIEW - WARD 001,GRAND VIEW TOWN HALL,7:00 AM - 8:00 PM,22010 GRANDVIEW BLVD,GRAND VIEW,54839,BAYFIELD,715-763-3151,State Election Official,8-11-2020,GRAND VIEW,"22010 GRANDVIEW BLVD, GRAND VIEW, WI 54839"
416956,00736300001,BAYFIELD - TOWN OF HUGHES - WARD 001,HUGHES TOWN HALL,7:00 AM - 8:00 PM,66225 HUGHES TOWN HALL RD,IRON RIVER,54847,BAYFIELD,715-372-4375,State Election Official,8-11-2020,HUGHES,"66225 HUGHES TOWN HALL RD, IRON RIVER, WI 54847"
414140,00737200001,BAYFIELD - TOWN OF IRON RIVER - WARD 001,IRON RIVER COMMUNITY CENTER,7:00 AM - 8:00 PM,8275 E MILL ST,IRON RIVER,54847,BAYFIELD,715-372-5457,State Election Official,8-11-2020,IRON RIVER,"8275 E MILL ST, IRON RIVER, WI 54847-3453"
417619,00737200002,BAYFIELD - TOWN OF IRON RIVER - WARD 002,IRON RIVER COMMUNITY CENTER,7:00 AM - 8:00 PM,8275 E MILL ST,IRON RIVER,54847,BAYFIELD,715-372-5457,State Election Official,8-11-2020,IRON RIVER,"8275 E MILL ST, IRON RIVER, WI 54847-3453"
417308,00739025001,BAYFIELD - TOWN OF KELLY - WARD 001,KELLY TOWN HALL,7:00 AM - 8:00 PM,27525 MAPLE RIDGE RD,MASON,54856,BAYFIELD,715-765-4662,State Election Official,8-11-2020,KELLY,"27525 MAPLE RIDGE RD, MASON, WI 54856"
417536,00739425001,BAYFIELD - TOWN OF KEYSTONE - WARD 001,KEYSTONE TOWN HALL,7:00 AM - 8:00 PM,23960 KLOBUCHER RD,MASON,54856,BAYFIELD,715-746-2328,State Election Official,8-11-2020,KEYSTONE,"23960 KLOBUCHER RD, MASON, WI 54856"
417747,00744275001,BAYFIELD - TOWN OF LINCOLN - WARD 001,LINCOLN TOWN HALL,7:00 AM - 8:00 PM,28985 E ALTAMONT RD,MASON,54856,BAYFIELD,715-765-4291,State Election Official,8-11-2020,LINCOLN,"28985 E ALTAMONT RD, MASON, WI 54856-4038"
417683,00749925001,BAYFIELD - TOWN OF MASON - WARD 001,MASON TOWN HALL,7:00 AM - 8:00 PM,62655 BENOIT RD,MASON,54856,BAYFIELD,715-765-4711,State Election Official,8-11-2020,MASON,"62655 BENOIT RD, MASON, WI 54856-9366"
